state,county,population,wordcount,expected wordcount,relative wordcount
Montana,Lincoln County,19677,906,1241.1498741633459,-0.27003175131389273
Montana,McCone County,1729,786,945.3997152622491,-0.16860563070725315
Montana,Madison County,8623,744,1112.6505262516903,-0.33132642959654585
Montana,Meagher County,1927,795,949.4652760822515,-0.16268659841844527
Montana,Mineral County,4535,711,1042.1912574122287,-0.31778356904910127
Montana,Missoula County,117922,1602,1742.4394280773388,-0.08059931714946554
Montana,Musselshell County,4730,858,1056.7266094313381,-0.1880586782406094
Montana,Park County,17191,1222,1240.1697345740326,-0.014651006283646729
Montana,Petroleum County,496,1403,965.044425567086,0.4538190811014317
Montana,Phillips County,4217,801,1038.009112600942,-0.2283304739079483
Montana,Pondera County,5898,742,1066.6817737369556,-0.3043848519127527
Montana,Powder River County,1694,895,948.9913412888458,-0.056893397167901406
Montana,Powell County,6946,713,1098.143974834833,-0.3507226590145074
Montana,Prairie County,1088,732,919.8978367340673,-0.20425946146494367
Montana,Ravalli County,44174,1044,1383.8766654331262,-0.24559751162994822
Montana,Richland County,11491,769,1174.2955761214753,-0.3451393195741286
Montana,Roosevelt County,10794,749,1160.9386943954664,-0.3548324268836388
Montana,Rosebud County,8329,762,1096.5608813304054,-0.3051001426610245
Montana,Sanders County,12400,1404,1196.4090627494652,0.17351167231504458
Montana,Sheridan County,3539,799,1021.8603022153854,-0.21809272924315193
Montana,Silver Bow County,35133,863,1332.8765145929767,-0.3525281670496414
Montana,Stillwater County,8963,755,1127.753672442443,-0.33052756249079496
Montana,Sweet Grass County,3678,1032,1028.365537739785,0.0035342124243127977
Montana,Teton County,6226,765,1079.9371084271665,-0.29162541593356744
Montana,Toole County,4971,911,1056.2722065902917,-0.13753292539925752
Montana,Treasure County,762,716,946.6160590611426,-0.24362153679271872
Montana,Valley County,7578,794,1099.1548982254249,-0.2776268374167231
Montana,Wheatland County,2069,745,947.4390197339249,-0.21366970909724306
Montana,Wibaux County,937,814,969.9408724186425,-0.1607735861566372
Montana,Yellowstone County,164731,759,1917.7480863331061,-0.604223304713983
Nebraska,Adams County,31205,509,1304.2325670271503,-0.6097321805418434
Nebraska,Antelope County,6295,503,1087.6310909645094,-0.537527012441378
Nebraska,Arthur County,434,907,869.5789080727951,0.043033578183421455
Nebraska,Banner County,674,1550,974.1771574436676,0.5910863729009471
Nebraska,Blaine County,431,598,862.9730724525377,-0.3070467444592379
Nebraska,Boone County,5379,513,1055.7227395455213,-0.5140769628388968
Nebraska,Box Butte County,10842,664,1161.2556957397846,-0.4282051726971337
Nebraska,Boyd County,1810,585,943.4210545701684,-0.3799163192658112
Nebraska,Brown County,2903,541,986.3989828629075,-0.4515403914653167
Nebraska,Buffalo County,50084,647,1398.5508215543684,-0.5373782704007027
Nebraska,Burt County,6722,569,1096.7892047549935,-0.48121298282917896
Nebraska,Butler County,8369,488,1107.304565139994,-0.5592901760155724
Nebraska,Cass County,26598,674,1284.6886161806844,-0.47535924930683315
Nebraska,Cedar County,8380,517,1107.3372516430625,-0.5331142348612606
Nebraska,Chase County,3893,1161,1031.4853848110008,0.1255612702769707
Nebraska,Cherry County,5455,750,1058.4358897630955,-0.2914072479459584
Nebraska,Cheyenne County,9468,499,1137.932696963311,-0.5614854891404103
Nebraska,Clay County,6104,498,1071.9986066958836,-0.5354471574035561
Nebraska,Colfax County,10582,592,1157.2519533371276,-0.4884432916333647
Nebraska,Cuming County,9013,534,1126.8940022249592,-0.526131118857975
Nebraska,Custer County,10545,490,1156.9940336886011,-0.5764887408815447
Nebraska,Dakota County,21582,900,1256.3140965795621,-0.28361864087146843
Nebraska,Dawes County,8199,653,1096.7505304785002,-0.40460480131693827
Nebraska,Dawson County,24111,538,1262.8866235178957,-0.5739918453634835
Nebraska,Deuel County,1838,515,940.7733093214167,-0.4525780069467836
Nebraska,Dixon County,5606,571,1054.4676507075164,-0.4584945307550441
Nebraska,Dodge County,37167,635,1344.3597756909014,-0.5276562037318789
Nebraska,Douglas County,584526,1077,3156.9187486867877,-0.6588445615054206
Nebraska,Dundy County,1654,545,955.3877306206665,-0.42955097440288303
Nebraska,Fillmore County,5551,1411,1055.1022906362168,0.3373110953528308
Nebraska,Franklin County,2889,490,986.2520928236129,-0.5031696220819737
Nebraska,Frontier County,2519,512,955.7521221978355,-0.46429624574349754
Nebraska,Furnas County,4636,505,1052.5427837379086,-0.5202095270592355
Nebraska,Gage County,21704,589,1255.3959565746734,-0.5308253169724423
Nebraska,Garden County,1874,706,936.6560712665058,-0.2462548189695954
Nebraska,Garfield County,1813,475,943.4210545701684,-0.49651325068591506
Nebraska,Gosper County,1893,492,934.0985412599666,-0.4732889751263698
Nebraska,Grant County,611,517,971.0937954774432,-0.4676106444014357
Nebraska,Greeley County,2188,490,943.3587537941268,-0.4805793681043905
Nebraska,Hall County,62895,571,1480.6547713853938,-0.614359801464229
Nebraska,Hamilton County,9429,537,1132.7289969631822,-0.5259236750893784
Nebraska,Harlan County,3073,693,1004.2613173560363,-0.3099405622587435
Nebraska,Hayes County,856,563,1018.2089309349708,-0.4470682952240215
Nebraska,Hitchcock County,2616,598,947.9548139137272,-0.3691682438627042
Nebraska,Holt County,10127,534,1153.0414530112225,-0.5368770146073815
Nebraska,Hooker County,711,618,940.7974008832936,-0.34311043013110615
Nebraska,Howard County,6475,555,1089.8089942660308,-0.49073644746914236
Nebraska,Jefferson County,7240,549,1102.645372980196,-0.5021064673620498
Nebraska,Johnson County,5290,500,1052.2010550339392,-0.5248056465939656
Nebraska,Kearney County,6688,521,1095.676442812583,-0.5244946595159043
Nebraska,Keith County,8335,646,1096.3013091069392,-0.4107459376052012
Nebraska,Keya Paha County,769,642,933.8635246911408,-0.3125333809216605
Nebraska,Kimball County,3434,545,1021.5513207597945,-0.4664976796323381
Nebraska,Knox County,8391,687,1106.8033542254236,-0.3792935326973376
Nebraska,Lancaster County,322608,668,2530.7279630722915,-0.7360443280560858
Nebraska,Lincoln County,34676,593,1320.1953997608337,-0.5508240673256188
Nebraska,Logan County,716,492,940.7974008832936,-0.47703937156068643
Nebraska,Loup County,607,547,981.1891849305257,-0.4425132192638966
Nebraska,McPherson County,399,596,893.0706534026679,-0.3326395871041175
Nebraska,Madison County,35585,519,1332.4130939137267,-0.6104811620579847
Nebraska,Merrick County,7668,636,1100.7352897328237,-0.42220440651596325
Nebraska,Morrill County,4555,781,1045.0979732741084,-0.2527016414037584
Nebraska,Nance County,3380,600,1024.0633551801184,-0.41409874988206335
Nebraska,Nemaha County,7074,824,1108.109842762577,-0.25639140796211685
Nebraska,Nuckolls County,4095,692,1046.1341742653738,-0.3385169732305679
Nebraska,Otoe County,15912,543,1230.335080829755,-0.558656817593307
Nebraska,Pawnee County,2544,551,953.8992853523831,-0.42237088499709563
Nebraska,Perkins County,2858,555,979.5756710759689,-0.4334281501801833
Nebraska,Phelps County,8968,507,1127.753672442443,-0.5504337406395139
Nebraska,Pierce County,7317,552,1101.599634941044,-0.4989105093253393
Nebraska,Platte County,34296,593,1320.887963803818,-0.551059577912791
Nebraska,Polk County,5214,530,1049.317910295539,-0.49490998409554815
Nebraska,Red Willow County,10702,597,1160.7162885929154,-0.4856624259803259
Nebraska,Richardson County,7871,763,1098.2201264492123,-0.30523946736712326
Nebraska,Rock County,1262,526,905.7882996313596,-0.4192903571242054
Nebraska,Saline County,14292,597,1202.5832441629198,-0.5035686694474503
Nebraska,Sarpy County,190604,1212,2042.4195212517964,-0.40658616538429543
Nebraska,Saunders County,22278,676,1254.2936658358944,-0.46105125265900493
Nebraska,Scotts Bluff County,36084,710,1336.6710481897237,-0.4688296713229743
Nebraska,Seward County,17609,529,1243.9546279158913,-0.5747433321693725
Nebraska,Sheridan County,5127,581,1052.2135343242016,-0.4478307101674423
Nebraska,Sherman County,2959,530,986.5102920600405,-0.46275269070609615
Nebraska,Sioux County,1135,558,909.7192734570767,-0.3866239660071046
Nebraska,Stanton County,5842,505,1068.8039127467578,-0.5275092147612164
Nebraska,Thayer County,5034,549,1054.7578621930438,-0.47950139109793055
Nebraska,Thomas County,669,535,974.1771574436676,-0.45081857451483437
Nebraska,Thurston County,6773,803,1096.18809787818,-0.26746148625923344
Nebraska,Valley County,4059,577,1045.6647107407925,-0.44819788401271654
Nebraska,Washington County,20865,885,1250.7753926202054,-0.2924389101179512
Nebraska,Wayne County,9697,795,1136.700798552867,-0.30060751165820065
Nebraska,Webster County,3395,580,1024.5598429524932,-0.4339032473412161
Nebraska,Wheeler County,774,831,933.8635246911408,-0.11014834820233625
Nebraska,York County,14125,522,1197.1414864509572,-0.5639613145915443
Nevada,Churchill County,25516,1059,1281.4538011331895,-0.17359486618750797
Nevada,Clark County,2265461,3014,4421.209449562559,-0.3182860856550893
Nevada,Douglas County,49488,1256,1397.2337706758644,-0.10108098847879077
Nevada,Elko County,53702,1463,1454.581755805724,0.0057873984467878455
Nevada,Esmeralda County,729,1244,932.3969675044326,0.33419567346896806
Nevada,Eureka County,1855,858,937.3422059625523,-0.08464593342521703
Nevada,Humboldt County,17285,1061,1240.467839156995,-0.14467754301389946
Nevada,Lander County,5734,883,1073.9465070677097,-0.17779889948994543
Nevada,Lincoln County,4499,1265,1043.168121027435,0.21265208790513912
Nevada,Lyon County,59235,1442,1493.6245769300724,-0.03456328834396874
Nevada,Mineral County,4554,737,1045.0979732741084,-0.2948029573810114
Nevada,Nye County,51591,1717,1430.489579012874,0.2002883664380386
Nevada,Pershing County,6650,722,1091.4656257284605,-0.3385041333591002
Nevada,Storey County,4104,1056,1045.431278122345,0.010109437223494035
Nevada,Washoe County,486492,1342,2909.919684945124,-0.5388188866713317
Nevada,White Pine County,9080,1492,1132.9710899137674,0.3168915017183351
Nevada,Carson City,58639,2989,1477.8622480400923,1.0225159712713041
New Hampshire,Belknap County,63705,1157,1488.6516150062569,-0.22278658865718753
New Hampshire,Carroll County,50107,1092,1398.5508215543684,-0.2191917639529636
New Hampshire,Cheshire County,76458,880,1515.4785881475184,-0.4193253491785132
New Hampshire,Coos County,31268,2054,1303.3961604445553,0.5758831139255718
New Hampshire,Grafton County,91118,1527,1614.9239418310565,-0.05444463330660964
New Hampshire,Hillsborough County,422937,750,2767.4186021997075,-0.7289893189979081
New Hampshire,Merrimack County,153808,918,1893.9475827682177,-0.5152980957064083
New Hampshire,Rockingham County,314176,1391,2441.05113938267,-0.43016351539780634
New Hampshire,Strafford County,130889,1036,1799.9619800076557,-0.4244322871777582
New Hampshire,Sullivan County,43063,893,1378.257638046108,-0.35208049979250267
New Jersey,Atlantic County,274534,4124,2389.5863948118804,0.7258216773219704
New Jersey,Bergen County,955732,9193,3526.600649379751,1.606759572172381
New Jersey,Burlington County,461860,3351,2897.7325905248413,0.15642140719170444
New Jersey,Camden County,523485,2487,2957.648242102725,-0.15912921469258967
New Jersey,Cape May County,95263,7114,1637.7877670827131,3.343664144391379
New Jersey,Cumberland County,154152,1355,1894.3887985440838,-0.2847297233591259
New Jersey,Essex County,863728,5294,3385.876863284286,0.5635536121844793
New Jersey,Gloucester County,302294,2629,2405.774321203904,0.09278745592578641
New Jersey,Hudson County,724854,8196,3373.243586854022,1.4297089104210854
New Jersey,Hunterdon County,128947,3839,1800.6917109823173,1.1319585004952015
New Jersey,Mercer County,387340,2630,2702.9496615647863,-0.02698890867340624
New Jersey,Middlesex County,863162,3142,3385.876863284286,-0.07202768237936646
New Jersey,Monmouth County,643615,3867,3321.0272499237058,0.1643987564657402
New Jersey,Morris County,509285,4572,2918.050588529439,0.5667994304046915
New Jersey,Ocean County,637229,3022,3317.652282334398,-0.08911490933171824
New Jersey,Passaic County,524118,2041,2957.648242102725,-0.3099246993114497
New Jersey,Salem County,64837,2456,1485.7844982017339,0.6529988049899106
New Jersey,Somerset County,345361,2492,2551.7992190295286,-0.023434139560662898
New Jersey,Sussex County,144221,10486,1879.8462565416144,4.57811574404562
New Jersey,Union County,575345,4454,3160.290928539469,0.40936391639690584
New Jersey,Warren County,109632,4899,1693.9679222379639,1.8920264284153325
New Mexico,Bernalillo County,676444,1054,3316.715908199237,-0.682215773321311
New Mexico,Catron County,3579,1872,1024.7413203048636,0.8268024943534769
New Mexico,Chaves County,65157,776,1486.0454724800584,-0.47780871152957716
New Mexico,Cibola County,27172,993,1288.394009341396,-0.229273038526775
New Mexico,Colfax County,12387,1129,1196.6349955236487,-0.056520990758799926
New Mexico,Curry County,48430,754,1398.1149749496387,-0.4607024361303621
New Mexico,De Baca County,1698,704,948.9913412888458,-0.2581597224650308
New Mexico,Doña Ana County,219561,1532,2146.9954390598427,-0.28644468817742147
New Mexico,Eddy County,62314,1491,1485.4954078312078,0.0037055598689657372
New Mexico,Grant County,28185,736,1295.1547342779345,-0.43172813215223316
New Mexico,Guadalupe County,4452,829,1031.0100130926323,-0.19593409426420624
New Mexico,Harding County,657,788,944.606090797383,-0.16578983803204678
New Mexico,Hidalgo County,4178,793,1040.7358390369332,-0.2380391159260747
New Mexico,Lea County,74455,897,1514.8378805038458,-0.4078574271580458
New Mexico,Lincoln County,20269,967,1247.7952641630063,-0.22503312220162786
New Mexico,Los Alamos County,19419,1170,1243.2883543882285,-0.05894718962785647
New Mexico,Luna County,25427,1080,1279.882105554371,-0.15617227921769689
New Mexico,McKinley County,72902,888,1517.348580817505,-0.41476862256557395
New Mexico,Mora County,4189,1765,1040.2346977984466,0.6967324813673753
New Mexico,Otero County,67839,934,1496.830766605963,-0.3760149638573849
New Mexico,Quay County,8746,666,1127.3757381341334,-0.40924753170379086
New Mexico,Rio Arriba County,40363,2052,1364.0421689051036,0.5043523189954676
New Mexico,Roosevelt County,19191,794,1243.8695811933494,-0.36166941293133914
New Mexico,Sandoval County,148834,1109,1888.545875249556,-0.41277571567942206
New Mexico,San Juan County,121661,733,1754.8021202185184,-0.5822890845899351
New Mexico,San Miguel County,27201,757,1288.4583847594597,-0.412476173887973
New Mexico,Santa Fe County,154823,899,1894.5960347164598,-0.5254925147489069
New Mexico,Sierra County,11576,825,1175.5293038830744,-0.29818848643346135
New Mexico,Socorro County,16595,2349,1235.0677603464367,0.9019199394704508
New Mexico,Taos County,34489,823,1320.3310032184038,-0.37667145738918717
New Mexico,Torrance County,15045,891,1216.325209891542,-0.2674656475471316
New Mexico,Union County,4079,908,1045.0359122653028,-0.13113033787351183
New Mexico,Valencia County,76205,916,1515.4112099628,-0.39554360296537217
New York,Albany County,314848,4757,2456.496697770872,0.9364976164294059
New York,Allegany County,46456,1989,1387.0502496118013,0.43397832959308325
New York,The Bronx,1472654,13661,4170.10251675539,2.2759386478174988
New York,Broome County,198683,1611,2036.8067230197748,-0.20905602785347877
New York,Cattaraugus County,77042,2953,1516.3291552576527,0.9474663464465471
New York,Cayuga County,76248,1346,1515.6098481635127,-0.11190864744579977
New York,Chautauqua County,127657,1623,1798.5423563427385,-0.0976025700610669
New York,Chemung County,84148,1089,1567.3551090794551,-0.3051989343757615
New York,Chenango County,47220,1483,1391.0583995742388,0.06609470921846397
New York,Clinton County,79843,1242,1528.3015456387388,-0.18733315192656033
New York,Columbia County,61570,2109,1485.5044927780696,0.41971970482291837
New York,Cortland County,46809,1876,1387.2412550153886,0.3523242573831829
New York,Delaware County,44308,1152,1384.005517994713,-0.1676333764412053
New York,Dutchess County,295911,2525,2404.8304512599375,0.049970071144559626
New York,Erie County,954236,1984,3526.600649379751,-0.43741858031219366
New York,Essex County,37381,1439,1344.6809352444154,0.07014233806954413
New York,Franklin County,47555,1866,1401.6611206780797,0.3312775623663498
New York,Fulton County,53324,1148,1454.6325758598864,-0.21079727001069304
New York,Genesee County,58388,1968,1477.401580851331,0.3320684271002127
New York,Greene County,47931,1149,1399.1692553366943,-0.17879842226557063
New York,Hamilton County,5107,1085,1055.6770993166567,0.027776391760628405
New York,Herkimer County,60139,1266,1492.7338091390232,-0.1518916552642419
New York,Jefferson County,116721,1327,1740.889614255459,-0.2377460413723421
New York,Brooklyn,2736074,10764,4587.000898695329,1.3466313257234335
New York,Lewis County,26582,2048,1284.5617554531964,0.5943180554036196
New York,Livingston County,61834,4706,1482.969352626727,2.173362950262217
New York,Madison County,68016,1863,1496.0612298394158,0.24526988791760262
New York,Monroe County,759443,2217,3382.2283736300938,-0.344514989796349
New York,Montgomery County,49532,1436,1397.0898974812164,0.02785082233357621
New York,Nassau County,1395774,5987,4057.0641842809246,0.475697629629968
New York,New York County,1694251,15112,4140.909863604227,2.649439494644443
New York,Niagara County,212666,1805,2089.0393662317415,-0.13596649772287364
New York,Oneida County,232125,1465,2213.9330507870786,-0.33828170663102225
New York,Onondaga County,476516,2108,2906.154100238834,-0.2746427314963236
New York,Ontario County,112458,1649,1731.8819296256172,-0.04785657047852788
New York,Orange County,401310,3784,2738.6934260164458,0.38168075479116337
New York,Orleans County,40343,1601,1364.0421689051036,0.17371737948915386
New York,Oswego County,117525,1813,1741.591239359242,0.041002021040844404
New York,Otsego County,58524,1272,1477.424015067683,-0.13904201703278274
New York,Putnam County,97668,4488,1648.6923252931033,1.7221573917390116
New York,Queens,2405464,9370,4455.564926682216,1.102988095603235
New York,Rensselaer County,161130,1640,1900.048841264241,-0.13686429296796998
New York,Staten Island,495747,12220,2909.650110930656,3.1998176873890225
New York,Rockland County,338329,4191,2542.9204993187273,0.6481050041174347
New York,St. Lawrence County,108505,1660,1694.313051588018,-0.020251895926704688
New York,Saratoga County,235509,2785,2221.5903553178127,0.2536064505922776
New York,Schenectady County,158061,1370,1894.3406031438392,-0.27679320301409677
New York,Schoharie County,29714,1917,1306.5362000326365,0.46723833595434594
New York,Schuyler County,17898,1111,1242.0766543592624,-0.10553024557641301
New York,Seneca County,33814,1628,1320.110322431163,0.23323026290849405
New York,Steuben County,93584,1144,1632.5116928498394,-0.2992393224437219
New York,Suffolk County,1525920,5074,4185.894255098963,0.2121663116117204
New York,Sullivan County,78624,1651,1519.7862552159681,0.0863369729353065
New York,Tioga County,48455,855,1398.1149749496387,-0.38846231152713473
New York,Tompkins County,105740,1323,1674.9724196574496,-0.21013624793262675
New York,Ulster County,181851,1855,1980.8995404060852,-0.06355675178776392
New York,Warren County,65737,2993,1485.082632471528,1.0153760703664962
New York,Washington County,61302,2038,1484.9974775402065,0.37239290357301014
New York,Wayne County,91283,4027,1617.0669445717886,1.4903112474829419
New York,Westchester County,1004457,5437,3561.2775953877904,0.5266992966348529
New York,Wyoming County,40531,2076,1364.4091546942493,0.521537724118548
New York,Yates County,24774,1200,1276.902045525124,-0.060225485419673076
North Carolina,Alamance County,171415,3992,1944.9767976941873,1.0524666436805845
North Carolina,Alexander County,36444,1782,1337.2163705183723,0.3326190430268269
North Carolina,Alleghany County,10888,1009,1160.88316015973,-0.130834148837883
North Carolina,Anson County,22055,890,1255.6598023285258,-0.2912092922385804
North Carolina,Ashe County,26577,2252,1284.5617554531964,0.7531270804535896
North Carolina,Avery County,17806,4343,1242.9199356726392,2.4941912792232026
North Carolina,Beaufort County,44652,787,1385.8401174803953,-0.43211342342228504
North Carolina,Bertie County,17934,826,1241.8817828367537,-0.33488033127177425
North Carolina,Bladen County,29606,905,1305.2211385731052,-0.30663090471445725
North Carolina,Brunswick County,136693,914,1824.6773327875953,-0.4990895192391828
North Carolina,Buncombe County,269452,1558,2381.6235872090315,-0.345824416432748
North Carolina,Burke County,87570,1597,1590.4093048040966,0.004144024545125045
North Carolina,Cabarrus County,225804,2726,2206.850155618233,0.2352447188406096
North Carolina,Caldwell County,80652,1069,1528.1462593822823,-0.30045962980525276
North Carolina,Camden County,10355,752,1156.9629061980877,-0.35002237671460196
North Carolina,Carteret County,67686,1462,1496.4012814969826,-0.022989342446010187
North Carolina,Caswell County,22736,5985,1257.2354911353152,3.7604446757984813
North Carolina,Catawba County,160610,1220,1898.7990336878881,-0.3574886134050269
North Carolina,Chatham County,76285,3414,1515.6098481635127,1.2525586015007724
North Carolina,Cherokee County,28774,1371,1295.7057952436287,0.0581105718850427
North Carolina,Chowan County,13708,724,1194.2192587151462,-0.39374616954432007
North Carolina,Clay County,11089,1199,1171.1181688873735,0.02380787170189306
North Carolina,Cleveland County,99519,1175,1650.7757612607454,-0.2882134402660369
North Carolina,Columbus County,50623,3223,1424.5737859750573,1.2624310735817732
North Carolina,Craven County,100720,748,1658.0226794079679,-0.5488602120526547
North Carolina,Cumberland County,334728,1255,2535.5434609315175,-0.505037078110689
North Carolina,Currituck County,28100,792,1296.079730489851,-0.3889264824003806
North Carolina,Dare County,36915,941,1344.9140380798872,-0.3003270295672941
North Carolina,Davidson County,168930,1810,1921.6359693055256,-0.058094233813634606
North Carolina,Davie County,42712,715,1374.0809710262208,-0.4796522074925408
North Carolina,Duplin County,48715,1088,1398.2914840854517,-0.22190758337371758
North Carolina,Durham County,324833,788,2533.467252097873,-0.6889638106245559
North Carolina,Edgecombe County,48900,831,1398.9681273311671,-0.4059907557827558
North Carolina,Forsyth County,382590,744,2705.24688155833,-0.7249788900703116
North Carolina,Franklin County,68573,1096,1512.57870847527,-0.2754096075404865
North Carolina,Gaston County,227943,2292,2211.7949189140086,0.03626244024711483
North Carolina,Gates County,10478,2566,1157.0215319168512,1.2177633943846122
North Carolina,Graham County,8030,1051,1092.3270151763813,-0.03783392207846122
North Carolina,Granville County,60992,1799,1484.6031288316724,0.21177166143772463
North Carolina,Greene County,20451,1124,1251.0743864091996,-0.10157220688845302
North Carolina,Guilford County,541299,2496,2979.084939819033,-0.1621588338627157
North Carolina,Halifax County,48622,1399,1398.2454494613344,0.0005396409757359211
North Carolina,Harnett County,133568,948,1803.1897940698059,-0.4742649924496519
North Carolina,Haywood County,62089,1536,1486.4651250775225,0.03332394018991471
North Carolina,Henderson County,116281,2036,1739.6927911641992,0.1703215707627969
North Carolina,Hertford County,21552,884,1254.4756188511867,-0.29532309220202924
North Carolina,Hoke County,52082,511,1427.38175383951,-0.6420018690686898
North Carolina,Hyde County,4589,1010,1048.2078668224956,-0.036450658339664745
North Carolina,Iredell County,186693,3008,2033.4336773150153,0.47927126099918865
North Carolina,Jackson County,43109,3222,1378.0746289351027,1.3380446402164572
North Carolina,Johnston County,215999,1354,2137.1527759594132,-0.3664467906875957
North Carolina,Jones County,9172,824,1131.876326154027,-0.27200527039924227
North Carolina,Lee County,63285,826,1484.8779974280326,-0.44372534212863257
North Carolina,Lenoir County,55122,1189,1459.081959649382,-0.18510403604351525
North Carolina,Lincoln County,86810,959,1566.928498072855,-0.3879746260410341
North Carolina,McDowell County,44578,1836,1385.8401174803953,0.32482815069464377
North Carolina,Macon County,37014,1687,1344.696195604093,0.25455846868231086
North Carolina,Madison County,21193,1067,1251.739238655975,-0.1475860410466435
North Carolina,Martin County,22031,670,1255.6598023285258,-0.46641598404477397
North Carolina,Mecklenburg County,1115482,2485,3762.559227099671,-0.33954528021728014
North Carolina,Mitchell County,14903,1770,1217.4712566970438,0.4538330907309852
North Carolina,Montgomery County,25751,706,1283.6126281060249,-0.44998982984320934
North Carolina,Moore County,99727,1207,1655.205115377834,-0.27078524058060455
North Carolina,Nash County,94970,726,1637.7220656828729,-0.556701338271776
North Carolina,New Hanover County,225702,1402,2206.850155618233,-0.36470539405189484
North Carolina,Northampton County,17471,863,1242.101366122605,-0.3052096845413056
North Carolina,Onslow County,204576,1204,2060.6637457870283,-0.4157222387876015
North Carolina,Orange County,148696,2994,1888.545875249556,0.585346715289279
North Carolina,Pamlico County,12276,761,1190.5111960018216,-0.36077879607036
North Carolina,Pasquotank County,40568,562,1364.5623119938823,-0.5881463271700563
North Carolina,Pender County,60203,868,1491.214024285502,-0.4179239291852206
North Carolina,Perquimans County,13005,481,1191.7386161527586,-0.5963880053221798
North Carolina,Person County,39097,2127,1353.1353381404515,0.571904849460981
North Carolina,Pitt County,170243,1202,1947.6528121856823,-0.38284688498916836
North Carolina,Polk County,19328,1024,1243.3851188053825,-0.17644180832416828
North Carolina,Randolph County,144171,1286,1879.8462565416144,-0.31590150230377007
North Carolina,Richmond County,42946,1534,1378.1107105217263,0.11311811764328931
North Carolina,Robeson County,116530,3194,1740.5523054943076,0.8350497080252473
North Carolina,Rockingham County,91096,1373,1614.9239418310565,-0.1498051614472659
North Carolina,Rowan County,146875,2706,1880.372777539264,0.4390763535415499
North Carolina,Rutherford County,64444,816,1486.0929272279657,-0.4509091692387644
North Carolina,Sampson County,59036,2311,1494.0119940599452,0.5468416647177695
North Carolina,Scotland County,34174,714,1321.2523414490274,-0.45960360666838945
North Carolina,Stanly County,62504,1062,1485.6695164569326,-0.2851707676329739
North Carolina,Stokes County,44520,1345,1382.532481989686,-0.027147631233712995
North Carolina,Surry County,71359,1814,1518.1871400380423,0.19484611097057855
North Carolina,Swain County,14117,1712,1197.0951432460258,0.4301285989330519
North Carolina,Transylvania County,32986,1198,1307.6271487800138,-0.08383670290288288
North Carolina,Tyrrell County,3245,751,1033.779845379592,-0.27353971606571464
North Carolina,Union County,238267,850,2249.7810445899013,-0.6221854557606777
North Carolina,Vance County,42578,1664,1373.3032576078267,0.21167702092146887
North Carolina,Wake County,1129410,4226,3767.6016246168915,0.12166848330991491
North Carolina,Warren County,18642,1394,1238.6446368983281,0.12542367558357573
North Carolina,Washington County,11003,699,1160.9674535916824,-0.3979159382655343
North Carolina,Watauga County,54086,1503,1457.7157399844702,0.03106521990083759
North Carolina,Wayne County,117333,1936,1741.275199401133,0.11182884857364166
North Carolina,Wilkes County,65969,4018,1488.9123016707356,1.6986142807009716
North Carolina,Wilson County,78784,599,1520.832913994502,-0.6061368777016319
North Carolina,Yadkin County,37214,1481,1344.3597756909014,0.10163962562690902
North Carolina,Yancey County,18470,985,1236.9897958997813,-0.2037121055768168
North Dakota,Adams County,2200,821,943.5539112256819,-0.12988543608121306
North Dakota,Barnes County,10853,799,1161.3083768779468,-0.31198291865591643
North Dakota,Benson County,5964,987,1071.2874541413123,-0.07867865325546326
North Dakota,Billings County,945,940,968.2949252686707,-0.029221391675495714
North Dakota,Bottineau County,6379,846,1091.9671828071305,-0.22525144224098412
North Dakota,Bowman County,2993,1117,985.5935777108034,0.13332719009229824
North Dakota,Burke County,2201,959,943.5539112256819,0.016370117902699984
North Dakota,Burleigh County,98458,576,1652.6715795234234,-0.6514734039499247
North Dakota,Cass County,184525,1056,2031.0640906920207,-0.4800754910495211
North Dakota,Cavalier County,3704,1177,1025.100893929876,0.1481796640404792
North Dakota,Dickey County,4999,836,1055.4246159300474,-0.2079017417427666
North Dakota,Divide County,2195,964,943.5539112256819,0.021669232177479444
North Dakota,Dunn County,4095,1143,1046.1341742653738,0.0925940745628048
North Dakota,Eddy County,2347,859,946.6142931356407,-0.09255543020105908
North Dakota,Emmons County,3301,1582,1029.926814797562,0.5360314706544962
North Dakota,Foster County,3397,808,1024.5598429524932,-0.21136866181328037
North Dakota,Golden Valley County,1736,1087,951.315430650909,0.14262837012561957
North Dakota,Grand Forks County,73170,960,1517.0230256663635,-0.36718165528284386
North Dakota,Grant County,2301,911,948.5171745465378,-0.03955350050933326
North Dakota,Griggs County,2306,839,948.5171745465378,-0.11546145656128497
North Dakota,Hettinger County,2489,1333,940.5278542384854,0.4172892317785596
North Dakota,Kidder County,2394,814,940.570404874393,-0.13456770935855214
North Dakota,LaMoure County,4093,950,1046.1341742653738,-0.09189468868358305
North Dakota,Logan County,1876,801,936.6560712665058,-0.14483018412839363
North Dakota,McHenry County,5345,881,1054.9920187532136,-0.16492259245604235
North Dakota,McIntosh County,2530,934,956.7381025689609,-0.023766276798118827
North Dakota,McKenzie County,14704,1252,1215.0018554971612,0.030451101235314356
North Dakota,McLean County,9771,900,1136.1019933053142,-0.20781760325797133
North Dakota,Mercer County,8350,890,1099.2333946090757,-0.19034483089324822
North Dakota,Morton County,33291,1220,1310.443780040756,-0.06901767280542415
North Dakota,Mountrail County,9809,1019,1136.9657260199954,-0.10375486553402116
