state,county,population,Wordcount,expected Wordcount,relative Wordcount
Nebraska,Cuming County,9013,534,1127.9076272267057,-0.5265569740733141
Nebraska,Custer County,10545,490,1157.9680238152025,-0.57684496469464
Nebraska,Dakota County,21582,900,1257.1273933380603,-0.2840821027611029
Nebraska,Dawes County,8199,653,1097.615211984508,-0.4050738429368483
Nebraska,Dawson County,24111,538,1263.8449800623396,-0.5743148815818669
Nebraska,Deuel County,1838,515,941.0692569637255,-0.4527501603212491
Nebraska,Dixon County,5606,571,1055.6940834315017,-0.45912361453804706
Nebraska,Dodge County,37167,635,1345.1356636035202,-0.5279286564309199
Nebraska,Douglas County,584526,1077,3158.989323071102,-0.6590681734394203
Nebraska,Dundy County,1654,545,955.758175893375,-0.42977207650818927
Nebraska,Fillmore County,5551,1411,1056.3496361790694,0.3357319884197993
Nebraska,Franklin County,2889,490,988.4945430673705,-0.5042967071123181
Nebraska,Frontier County,2519,512,955.900407428018,-0.4643793474493784
Nebraska,Furnas County,4636,505,1053.9158000386271,-0.520834586613569
Nebraska,Gage County,21704,589,1256.2435460791216,-0.5311418698720198
Nebraska,Garden County,1874,706,936.9550720437788,-0.24649535387006
Nebraska,Garfield County,1813,475,943.7193868579142,-0.49667241489920166
Nebraska,Gosper County,1893,492,934.587067653653,-0.47356429697320673
Nebraska,Grant County,611,517,971.0332055300571,-0.46757742468983277
Nebraska,Greeley County,2188,490,943.689753786595,-0.48076155533759457
Nebraska,Hall County,62895,571,1481.4007259436164,-0.6145539893425617
Nebraska,Hamilton County,9429,537,1133.7804395308644,-0.5263633228474114
Nebraska,Harlan County,3073,693,1006.2616193817418,-0.3113123002487297
Nebraska,Hayes County,856,563,1018.6275576626814,-0.44729553430515234
Nebraska,Hitchcock County,2616,598,950.9273690758439,-0.37114019488032546
Nebraska,Holt County,10127,534,1154.102393201316,-0.537302753078295
Nebraska,Hooker County,711,618,940.8706279506574,-0.34316155522243585
Nebraska,Howard County,6475,555,1090.9796000147644,-0.49128288009006854
Nebraska,Jefferson County,7240,549,1103.7086020971221,-0.5025861002108144
Nebraska,Johnson County,5290,500,1053.5430204958805,-0.5254109321851322
Nebraska,Kearney County,6688,521,1096.8729450663473,-0.5250133551534668
Nebraska,Keith County,8335,646,1097.2379980260064,-0.41124897136064303
Nebraska,Keya Paha County,769,642,934.342135088522,-0.31288553101677763
Nebraska,Kimball County,3434,545,1023.30294169094,-0.4674108929077994
Nebraska,Knox County,8391,687,1107.8267015332021,-0.3798669060339396
Nebraska,Lancaster County,322608,668,2535.501831169951,-0.7365413064238386
Nebraska,Lincoln County,34676,593,1321.0655643275134,-0.5511199322632667
Nebraska,Logan County,716,492,940.8706279506574,-0.47708007308970624
Nebraska,Loup County,607,547,981.127159432746,-0.44247797572308917
Nebraska,McPherson County,399,596,893.2124500715954,-0.3327455299663281
Nebraska,Madison County,35585,519,1333.2722511321576,-0.610732166997935
Nebraska,Merrick County,7668,636,1101.6953096184927,-0.42270789895598165
Nebraska,Morrill County,4555,781,1046.523434197305,-0.2537195303237184
Nebraska,Nance County,3380,600,1025.7941107794613,-0.41508730290517737
Nebraska,Nemaha County,7074,824,1109.3033046022838,-0.2571914312511428
Nebraska,Nuckolls County,4095,692,1047.3845827434504,-0.33930667741220655
Nebraska,Otoe County,15912,543,1231.2652942001023,-0.5589902496579645
Nebraska,Pawnee County,2544,551,954.0448842371634,-0.42245903824475783
Nebraska,Perkins County,2858,555,981.9700677990713,-0.4348096564247181
Nebraska,Phelps County,8968,507,1128.7723735921497,-0.5508394678489976
Nebraska,Pierce County,7317,552,1102.6430516127525,-0.49938468374454326
Nebraska,Platte County,34296,593,1321.7654942605943,-0.5513576329727622
Nebraska,Polk County,5214,530,1050.6966445644414,-0.4955727680850188
Nebraska,Red Willow County,10702,597,1161.663526904069,-0.4860818247508767
Nebraska,Richardson County,7871,763,1099.1416168724043,-0.30582193569277416
Nebraska,Rock County,1262,526,906.0039094749575,-0.4194285537853532
Nebraska,Saline County,14292,597,1203.6193578413795,-0.5039960132656188
Nebraska,Sarpy County,190604,1212,2043.9658929495486,-0.4070351153213123
Nebraska,Saunders County,22278,676,1255.125942496062,-0.4614086307102835
Nebraska,Scotts Bluff County,36084,710,1337.497177751171,-0.4691577583783964
Nebraska,Seward County,17609,529,1244.8725403977753,-0.5750568971254132
Nebraska,Sheridan County,5127,581,1053.6312456053454,-0.44857368038075157
Nebraska,Sherman County,2959,530,988.6689280005444,-0.463925703549866
Nebraska,Sioux County,1135,558,909.9896249347594,-0.38680619568601654
Nebraska,Stanton County,5842,505,1069.9535435310497,-0.5280168909638785
Nebraska,Thayer County,5034,549,1056.227794640673,-0.48022575926742306
Nebraska,Thomas County,669,535,974.132768129908,-0.4507935493977206
Nebraska,Thurston County,6773,803,1097.3407850203364,-0.26823097167110355
Nebraska,Valley County,4059,577,1046.9239731229468,-0.4488616033131574
Nebraska,Washington County,20865,885,1251.6660564054325,-0.2929423982770882
Nebraska,Wayne County,9697,795,1137.7026967991244,-0.3012234195834317
Nebraska,Webster County,3395,580,1026.2818036758006,-0.4348530803891946
Nebraska,Wheeler County,774,831,934.342135088522,-0.110604168652558
Nebraska,York County,14125,522,1198.1459665347365,-0.5643268728686521
Nevada,Churchill County,25516,1059,1282.3433495676363,-0.17416813495616468
Nevada,Clark County,2265461,3014,4420.406861610967,-0.3181623107648553
Nevada,Douglas County,49488,1256,1398.034030860471,-0.1015955461206126
Nevada,Elko County,53702,1463,1455.449093989227,0.005188024811006406
Nevada,Esmeralda County,729,1244,932.4657830501467,0.33409721044219753
Nevada,Eureka County,1855,865,937.6330985275405,-0.07746430735178135
Nevada,Humboldt County,17285,1061,1241.3991470032036,-0.14531921295313893
Nevada,Lander County,5734,883,1075.1356434592371,-0.17870828172066067
Nevada,Lincoln County,4499,1265,1044.6258890177864,0.21095984055059286
Nevada,Lyon County,59235,1442,1494.5448850615162,-0.03515778320659364
Nevada,Mineral County,4554,737,1046.523434197305,-0.2957635004463258
Nevada,Nye County,51591,1717,1431.3602777031886,0.19955822915189395
Nevada,Pershing County,6650,722,1092.6260071819058,-0.3392066496182185
Nevada,Storey County,4104,1077,1046.6787484296203,0.028969014242308848
Nevada,Washoe County,486492,1342,2915.78967118016,-0.5397473235931903
Nevada,White Pine County,9080,1492,1134.1317795496109,0.3155437726932461
Nevada,Carson City,58639,2989,1478.783120662381,1.0212565035643348
New Hampshire,Belknap County,63705,1157,1489.392742543911,-0.22317333302979436
New Hampshire,Carroll County,50107,1092,1399.34483414262,-0.21963480812142377
New Hampshire,Cheshire County,76458,880,1516.1388378697402,-0.41957822198100986
New Hampshire,Coos County,31268,2046,1304.3023065737812,0.5686547433735316
New Hampshire,Grafton County,91118,1527,1616.325252559994,-0.055264404499352715
New Hampshire,Hillsborough County,422937,750,2772.764022562241,-0.7295117817826617
New Hampshire,Merrimack County,153808,918,1895.4455872780811,-0.5156811642805972
New Hampshire,Rockingham County,314176,1391,2445.562200831494,-0.431214630514383
New Hampshire,Strafford County,130889,1036,1801.3148272149408,-0.424864557628837
New Hampshire,Sullivan County,43063,893,1379.1289969585544,-0.35248986717749614
New Jersey,Atlantic County,274534,4124,2393.9938493329487,0.7226443589857561
New Jersey,Bergen County,955732,9193,3528.4533163825013,1.6053908542071906
New Jersey,Burlington County,461860,3362,2903.428916139898,0.15794121265065147
New Jersey,Camden County,523485,2487,2963.559916627069,-0.1608065738618366
New Jersey,Cape May County,95263,7115,1639.2258627463896,3.340463484439781
New Jersey,Cumberland County,154152,1355,1895.887572534222,-0.28529517275711697
New Jersey,Essex County,863728,5368,3387.761364931565,0.5845271911908817
New Jersey,Gloucester County,302294,2629,2409.882978739962,0.09092434080538066
New Jersey,Hudson County,724854,8196,3375.1539815415813,1.4283336537601543
New Jersey,Hunterdon County,128947,3841,1802.0765507426474,1.1314299874869904
New Jersey,Mercer County,387340,2670,2708.303852077261,-0.014143114720263823
New Jersey,Middlesex County,863162,3142,3387.761364931565,-0.07254388324855622
New Jersey,Monmouth County,643615,3871,3322.913789793584,0.1649414474398575
New Jersey,Morris County,509285,4572,2923.9732394069033,0.5636258014889977
New Jersey,Ocean County,637229,3022,3319.5331469771727,-0.08963102153328753
New Jersey,Passaic County,524118,2359,2963.559916627069,-0.20399787203058806
New Jersey,Salem County,64837,2456,1486.527090732769,0.652173051746631
New Jersey,Somerset County,345361,2492,2556.451925255034,-0.02521147556827387
New Jersey,Sussex County,144221,10486,1881.1828412591772,4.574152480032804
New Jersey,Union County,575345,4454,3162.7170735073205,0.4082827823295306
New Jersey,Warren County,109632,4907,1695.3649006976457,1.8943621505793595
New Mexico,Bernalillo County,676444,1054,3318.6312500344097,-0.6823991818949239
New Mexico,Catron County,3579,1872,1026.3603467107991,0.8239208149450064
New Mexico,Chaves County,65157,776,1486.788278495186,-0.47806960061226195
New Mexico,Cibola County,27172,993,1289.260632622946,-0.22979111059973684
New Mexico,Colfax County,12387,1129,1197.762766645094,-0.05740933727443949
New Mexico,Curry County,48430,754,1398.9297463012317,-0.46101653639607354
New Mexico,De Baca County,1698,704,949.337648836028,-0.2584303373376519
New Mexico,Doña Ana County,219561,1532,2151.108686951679,-0.2878091147635192
New Mexico,Eddy County,62314,1491,1486.2459189901444,0.003198717620759421
New Mexico,Grant County,28185,736,1295.998546131175,-0.4320981283527571
New Mexico,Guadalupe County,4452,829,1032.463018901182,-0.19706567225789973
New Mexico,Harding County,657,788,944.5581570411699,-0.16574750413631345
New Mexico,Hidalgo County,4178,793,1042.2010333322776,-0.23911033031266107
New Mexico,Lea County,74455,897,1515.501402444702,-0.40811668101855825
New Mexico,Lincoln County,20269,967,1248.6928882801978,-0.22559020790786147
New Mexico,Los Alamos County,19419,1170,1244.2275037931106,-0.05965750119397224
New Mexico,Luna County,25427,1080,1280.7739133642003,-0.15675983971037388
New Mexico,McKinley County,72902,888,1518.0258785974959,-0.41502973531622317
New Mexico,Mora County,4189,1765,1041.693072833683,0.6943570481838086
New Mexico,Otero County,67839,934,1497.5638218766214,-0.37632040360751406
New Mexico,Quay County,8746,666,1128.3350251802244,-0.40974977720502603
New Mexico,Rio Arriba County,40363,2052,1364.903810462311,0.5034026458648104
New Mexico,Roosevelt County,19191,813,1244.902813201573,-0.3469369726065836
New Mexico,Sandoval County,148834,1109,1889.88536688897,-0.4131919218859409
New Mexico,San Juan County,121661,733,1756.105220113686,-0.5825990426971412
New Mexico,San Miguel County,27201,757,1289.3251743804033,-0.4128711553594049
New Mexico,Santa Fe County,154823,900,1896.1252369266006,-0.5253478080072412
New Mexico,Sierra County,11576,825,1176.7031631662737,-0.2988886017947896
New Mexico,Socorro County,16595,2349,1236.015984580452,0.900460859167072
New Mexico,Taos County,34489,823,1321.2008233401878,-0.37708182930181927
New Mexico,Torrance County,15045,891,1217.3266184926586,-0.2680682518030608
New Mexico,Union County,4079,908,1046.2922163857424,-0.13217360716249224
New Mexico,Valencia County,76205,916,1516.0702019840262,-0.39580634273975973
New York,Albany County,314848,4776,2460.9798436385317,0.9406904174146898
New York,Allegany County,46456,1989,1387.8854944337545,0.43311534559376247
New York,The Bronx,1472654,13524,4170.369287128831,2.24287828460171
New York,Broome County,198683,1611,2041.1417544750075,-0.21073585581793275
New York,Cattaraugus County,77042,2953,1516.9893899713336,0.9466187565463478
New York,Cayuga County,76248,1346,1516.2690491544813,-0.11229474693124457
New York,Chautauqua County,127657,1623,1799.9274320870204,-0.09829698071875742
New York,Chemung County,84148,1089,1568.7951342058832,-0.30583670470698726
New York,Chenango County,47220,1483,1391.8916671708166,0.06545648269765977
New York,Clinton County,79843,1243,1529.696564008674,-0.18742054519450974
New York,Columbia County,61570,2109,1486.4719059289307,0.41879573477847676
New York,Cortland County,46809,1876,1388.0774535202906,0.3515095971354432
New York,Delaware County,44308,1152,1384.8531925134869,-0.16814287158544364
New York,Dutchess County,295911,2526,2408.9275386981003,0.04859941173870728
New York,Erie County,954236,2045,3528.4533163825013,-0.42042594399502825
New York,Essex County,37381,1438,1345.4564200948676,0.0687822946347138
New York,Franklin County,47555,1866,1402.4879029111646,0.3304927594218221
New York,Fulton County,53324,1148,1455.4840247370805,-0.21125894857734673
New York,Genesee County,58388,1976,1478.3471336523764,0.3366278832753792
New York,Greene County,47931,1149,1399.98800623035,-0.1792786831839852
New York,Hamilton County,5107,1120,1057.1091769017034,0.05949321458226687
New York,Herkimer County,60139,1266,1493.7264911847674,-0.15245528048722182
New York,Jefferson County,116721,1327,1742.225775532347,-0.23833063507826494
New York,Brooklyn,2736074,10764,4583.4325332446615,1.3484582617778924
New York,Lewis County,26582,2048,1285.436860803366,0.5932326685575603
New York,Livingston County,61834,4706,1483.9420343468098,2.171282901270096
New York,Madison County,68016,1863,1496.7925841590295,0.24466143119403785
New York,Monroe County,759443,2190,3384.1576365599453,-0.3528670247683341
New York,Montgomery County,49532,1436,1397.8886669191158,0.027263496716716237
New York,Nassau County,1395774,5987,4059.681351935096,0.4747462869582669
New York,New York County,1694251,15110,4141.1816807118685,2.6487170003617404
New York,Niagara County,212666,1804,2093.191618450037,-0.13815821537837852
New York,Oneida County,232125,1465,2217.959463505974,-0.33948296887074547
New York,Onondaga County,476516,2108,2912.00630943236,-0.2761004695725009
New York,Ontario County,112458,1649,1733.1775640745325,-0.04856834395931089
New York,Orange County,401310,3784,2743.9976740953866,0.3790099152498264
New York,Orleans County,40343,1601,1364.903810462311,0.17297643081362646
New York,Oswego County,117525,1813,1742.9325551043264,0.04020089285180606
New York,Otsego County,58524,1272,1478.3441211489026,-0.13957786837109426
New York,Putnam County,97668,4474,1650.105807648653,1.711341284456967
New York,Queens,2405464,9370,4453.975003716674,1.1037387933657212
New York,Rensselaer County,161130,1680,1901.6659555133438,-0.11656408680540654
New York,Staten Island,495747,12228,2915.5114966199517,3.194118258211749
New York,Rockland County,338329,4215,2547.691787300657,0.6544387437327722
New York,St. Lawrence County,108505,1660,1695.725083315506,-0.02106773301109389
New York,Saratoga County,235509,2785,2225.610125858044,0.2513422578567275
New York,Schenectady County,158061,1370,1895.975881062762,-0.27741696838882457
New York,Schoharie County,29714,1917,1307.354554995241,0.46631989973598115
New York,Schuyler County,17898,1111,1242.9819544318862,-0.10618171403156812
New York,Seneca County,33814,1628,1320.9699139254421,0.2324277660209354
New York,Steuben County,93584,1144,1633.95148659577,-0.299856813751889
New York,Suffolk County,1525920,5076,4186.165500920851,0.21256553255799568
New York,Sullivan County,78624,1651,1520.4397307879563,0.0858700720378978
New York,Tioga County,48455,855,1398.9297463012317,-0.38881848623162185
New York,Tompkins County,105740,1323,1676.291692094397,-0.21075788525384043
New York,Ulster County,181851,1855,1982.4208871380936,-0.06427539578744236
New York,Warren County,65737,2994,1485.8202672862415,1.0150485667208964
New York,Washington County,61302,2036,1485.9635218753153,0.37015476492352095
New York,Wayne County,91283,4027,1618.4650902769108,1.4881599388164757
New York,Westchester County,1004457,5437,3564.017194265567,0.5255257490755165
New York,Wyoming County,40531,2076,1365.269750249043,0.5205786253019307
New York,Yates County,24774,1200,1277.8170052557005,-0.0608983954162738
North Carolina,Alamance County,171415,3992,1946.6178043722032,1.0507364060031525
North Carolina,Alexander County,36444,1782,1338.0376673817052,0.33180107215295945
North Carolina,Alleghany County,10888,1009,1161.8888375314098,-0.13158645869792743
North Carolina,Anson County,22055,890,1256.4985527941506,-0.2916824312922175
North Carolina,Ashe County,26577,2252,1285.436860803366,0.7519335789021611
North Carolina,Avery County,17806,4343,1243.8283619950205,2.491639307077793
North Carolina,Beaufort County,44652,787,1386.7173583255258,-0.4324726698811141
North Carolina,Bertie County,17934,830,1242.7859379130493,-0.3321456457788868
North Carolina,Bladen County,29606,905,1306.042493278663,-0.3070669563529238
North Carolina,Brunswick County,136693,914,1825.9199633397202,-0.49943041406467914
North Carolina,Buncombe County,269452,1558,2385.9846018511694,-0.34702009443345794
North Carolina,Burke County,87570,1597,1591.8327469672581,0.003246102985748016
North Carolina,Cabarrus County,225804,2726,2210.909017827359,0.23297701444033925
North Carolina,Caldwell County,80652,1069,1529.5217398905436,-0.301088718048231
North Carolina,Camden County,10355,737,1157.9715561339199,-0.36354222511250905
North Carolina,Carteret County,67686,1462,1497.1339039221957,-0.023467442578216827
North Carolina,Caswell County,22736,5985,1258.0580147424516,3.757332277101103
North Carolina,Catawba County,160610,1220,1900.413580559103,-0.35803447603175137
North Carolina,Chatham County,76285,3414,1516.2690491544813,1.2515792971595328
North Carolina,Cherokee County,28774,1371,1296.5391749747976,0.05743044750394821
North Carolina,Chowan County,13708,724,1195.2927234593562,-0.39429063208497117
North Carolina,Clay County,11089,1199,1172.2642227463373,0.022806954895396473
North Carolina,Cleveland County,99519,1175,1652.1699120134763,-0.28881406721174097
North Carolina,Columbus County,50623,3223,1425.4219041228446,1.261084939608335
North Carolina,Craven County,100720,748,1659.3597822405568,-0.5492237379707913
North Carolina,Cumberland County,334728,1255,2540.2904330208517,-0.5059620019481061
North Carolina,Currituck County,28100,792,1296.9281339535905,-0.38932622458759847
North Carolina,Dare County,36915,941,1345.6939116480464,-0.30073251290289726
North Carolina,Davidson County,168930,1810,1923.2690695184929,-0.058894031684734977
North Carolina,Davie County,42712,715,1374.9599949706926,-0.4799848703850905
North Carolina,Duplin County,48715,1088,1399.1042676088525,-0.22235960164752208
North Carolina,Durham County,324833,788,2538.2827628560585,-0.6895538938643118
North Carolina,Edgecombe County,48900,831,1399.7813358672997,-0.40633584781646254
North Carolina,Forsyth County,382590,744,2710.6225375079243,-0.7255243067948463
North Carolina,Franklin County,68573,1096,1513.3122233270408,-0.27576082244916605
North Carolina,Gaston County,227943,2292,2215.8168488266633,0.03438151994090928
North Carolina,Gates County,10478,2566,1157.9979733619682,1.2158933426716085
North Carolina,Graham County,8030,1051,1093.219408173985,-0.03861933648297042
North Carolina,Granville County,60992,1799,1485.5706456504538,0.2109824633834979
North Carolina,Greene County,20451,1127,1251.9697741774567,-0.09981852338213335
North Carolina,Guilford County,541299,2484,2984.972814200976,-0.16783161703101718
North Carolina,Halifax County,48622,1399,1399.059329147789,-4.240645593285681e-05
North Carolina,Harnett County,133568,948,1804.5374494161742,-0.47465761915514226
North Carolina,Haywood County,62089,1536,1487.224216436022,0.0327965232309517
North Carolina,Henderson County,116281,2036,1741.0266831143424,0.1694249259626569
North Carolina,Hertford County,21552,884,1255.2909243003762,-0.29578077648200274
North Carolina,Hoke County,52082,511,1428.2511457618937,-0.6422197864035953
North Carolina,Hyde County,4589,1010,1049.6120848130568,-0.03773973774331299
North Carolina,Iredell County,186693,3008,2034.983884154553,0.47814438405230564
North Carolina,Jackson County,43109,3222,1378.9461621788976,1.3365669294215663
North Carolina,Johnston County,215999,1354,2141.264367836801,-0.36766332063524215
North Carolina,Jones County,9172,824,1133.0180031443176,-0.27273882876242045
North Carolina,Lee County,63285,826,1485.6197117347542,-0.4440030692407265
North Carolina,Lenoir County,55122,1189,1460.0874727169714,-0.1856652274486845
North Carolina,Lincoln County,86810,959,1568.3869134372417,-0.38854373765573125
North Carolina,McDowell County,44578,1836,1386.7173583255258,0.3239900611159777
North Carolina,Macon County,37014,1687,1345.4739054866277,0.25383330967674916
North Carolina,Madison County,21193,1067,1252.547682723269,-0.148136222901993
North Carolina,Martin County,22031,670,1256.4985527941506,-0.46677216737728733
North Carolina,Mecklenburg County,1115482,2498,3765.167027704638,-0.3365500171388524
North Carolina,Mitchell County,14903,1770,1218.4835579637863,0.45262526394517416
North Carolina,Montgomery County,25751,706,1284.4975742335234,-0.45036875572047735
North Carolina,Moore County,99727,1207,1656.593630103521,-0.2713964498797607
North Carolina,Nash County,94970,726,1639.1591020189687,-0.5570899743009824
North Carolina,New Hanover County,225702,1456,2210.909017827359,-0.3414473466525554
North Carolina,Northampton County,17471,863,1243.0246052804591,-0.3057257303404027
North Carolina,Onslow County,204576,1204,2064.8597438866304,-0.41690954866806457
North Carolina,Orange County,148696,3065,1889.88536688897,0.6217914873035086
North Carolina,Pamlico County,12276,761,1191.6526669905754,-0.3613910990340454
North Carolina,Pasquotank County,40568,562,1365.4231018362832,-0.5884059679053352
North Carolina,Pender County,60203,868,1492.2049341614586,-0.4183104611647926
North Carolina,Perquimans County,13005,481,1192.6605117019374,-0.5966999868943353
North Carolina,Person County,39097,2127,1353.8683067786942,0.5710538383610182
North Carolina,Pitt County,170243,1202,1949.2960032865774,-0.3833671243498225
North Carolina,Polk County,19328,1024,1244.2774274988906,-0.17703240662467692
North Carolina,Randolph County,144171,1286,1881.1828412591772,-0.31638755585331046
North Carolina,Richmond County,42946,1534,1378.9829661238716,0.11241403098100594
North Carolina,Robeson County,116530,3194,1741.887330138121,0.833643281478335
North Carolina,Rockingham County,91096,1373,1616.325252559994,-0.15054225761467668
North Carolina,Rowan County,146875,2706,1881.7171512274601,0.43804822007114785
North Carolina,Rutherford County,64444,816,1486.8303471685983,-0.4511815005969406
North Carolina,Sampson County,59036,2311,1494.933936496622,0.5458877102059968
North Carolina,Scotland County,34174,714,1322.1305076906158,-0.45996254087869587
North Carolina,Stanly County,62504,1062,1486.420451145069,-0.28553189699328696
North Carolina,Stokes County,44520,1345,1383.4100110518666,-0.027764734059327653
North Carolina,Surry County,71359,1814,1518.9171226704573,0.19427187495967388
North Carolina,Swain County,14117,1720,1198.0994484197338,0.43560703768676406
North Carolina,Transylvania County,32986,1198,1308.5044389042125,-0.08445094691215019
North Carolina,Tyrrell County,3245,751,1035.6462603060907,-0.2748489240157754
North Carolina,Union County,238267,850,2253.7940029555393,-0.6228581676562532
North Carolina,Vance County,42578,1664,1374.1812520652356,0.21090285397155598
North Carolina,Wake County,1129410,4226,3770.216704012998,0.12089047706511638
North Carolina,Warren County,18642,1406,1239.6991385499823,0.13414614584997775
North Carolina,Washington County,11003,699,1161.965234535805,-0.3984329485733328
North Carolina,Watauga County,54086,1503,1458.5817444019826,0.03045304506826172
North Carolina,Wayne County,117333,1929,1742.6159380778436,0.10695647724176303
North Carolina,Wilkes County,65969,4018,1489.648779877072,1.6972800933194272
North Carolina,Wilson County,78784,599,1522.098250705074,-0.6064643003679111
North Carolina,Yadkin County,37214,1481,1345.1356636035202,0.10100418870205932
North Carolina,Yancey County,18470,985,1238.0315127026195,-0.2043821260657997
North Dakota,Adams County,2200,821,943.8834310333709,-0.13018920238788087
North Dakota,Barnes County,10853,799,1162.2399790225288,-0.31253440389137377
North Dakota,Benson County,5964,987,1072.4039244198461,-0.07963783279331836
North Dakota,Billings County,945,940,968.6977379174517,-0.02962506961061699
North Dakota,Bottineau County,6379,846,1093.1561093636537,-0.2260940658398075
North Dakota,Bowman County,2993,1117,987.738266833187,0.13086638182121094
North Dakota,Burke County,2201,959,943.8834310333709,0.016015292216835862
North Dakota,Burleigh County,98458,576,1654.0742113770193,-0.6517689496407304
North Dakota,Cass County,184525,1056,2032.615556432602,-0.48047234182672405
North Dakota,Cavalier County,3704,1177,1026.6064845622043,0.1464957777876602
North Dakota,Dickey County,4999,836,1056.9123330423276,-0.20901670473125272
North Dakota,Divide County,2195,964,943.8834310333709,0.021312556514108207
North Dakota,Dunn County,4095,1143,1047.3845827434504,0.09128969323388436
North Dakota,Eddy County,2347,859,946.9108215834019,-0.09283959965353392
North Dakota,Emmons County,3301,1582,1031.7496431544673,0.533317709869227
North Dakota,Foster County,3397,808,1026.2818036758006,-0.21269187750770563
North Dakota,Golden Valley County,1736,1087,951.6433464535223,0.14223464499689897
North Dakota,Grand Forks County,73170,960,1517.6978577957125,-0.36746303286327797
North Dakota,Grant County,2301,911,948.8263910338286,-0.039866503916078336
North Dakota,Griggs County,2306,839,948.8263910338286,-0.11574972204784821
North Dakota,Hettinger County,2489,1333,940.7006442159218,0.41702890095399214
North Dakota,Kidder County,2394,814,940.8561943933847,-0.13483058851004856
North Dakota,LaMoure County,4093,950,1047.3845827434504,-0.09297882014681527
North Dakota,Logan County,1876,801,936.9550720437788,-0.14510308562311341
North Dakota,McHenry County,5345,881,1056.3424074018237,-0.16599012419949638
North Dakota,McIntosh County,2530,934,956.8858127448791,-0.02391697362429264
North Dakota,McKenzie County,14704,1252,1216.031636130125,0.02957847707345841
North Dakota,McLean County,9771,900,1137.0986903165929,-0.20851197203523245
North Dakota,Mercer County,8350,890,1100.2670821465106,-0.19110549207407043
North Dakota,Morton County,33291,1220,1311.314941128224,-0.06963616310941967
North Dakota,Mountrail County,9809,1019,1138.0306210190201,-0.10459351340866138
North Dakota,Nelson County,3015,762,995.9266708860958,-0.23488342839334408
North Dakota,Oliver County,1877,820,936.9550720437788,-0.12482463197372409
North Dakota,Pembina County,6844,1826,1101.881790526783,0.6571650568134295
North Dakota,Pierce County,3990,871,1043.8965706163312,-0.16562615060058172
North Dakota,Ramsey County,11605,809,1176.2550509230725,-0.31222399481716756
North Dakota,Ransom County,5703,961,1076.6354414655016,-0.10740445373793396
North Dakota,Renville County,2282,940,951.1517077189709,-0.011724425902272366
North Dakota,Richland County,16529,911,1237.1275323919526,-0.2636167443152719
North Dakota,Rolette County,12187,967,1191.9280552895389,-0.18870942276369201
North Dakota,Sargent County,3862,1026,1027.0405351423624,-0.0010131393131607546
North Dakota,Sheridan County,1265,881,903.1753488106782,-0.024552650645170072
North Dakota,Sioux County,3898,1036,1034.1528665663707,0.0017861319088755601
North Dakota,Slope County,706,989,943.2882761230616,0.04845997245382374
North Dakota,Stark County,33646,902,1315.875022927723,-0.3145245678475469
North Dakota,Steele County,1798,1009,946.6295816250903,0.06588682583512516
North Dakota,Stutsman County,21593,879,1258.0974413321564,-0.30132597752582907
North Dakota,Towner County,2162,856,943.7626270672839,-0.09299226791805036
North Dakota,Traill County,7997,940,1094.9875228783771,-0.14154272961116834
North Dakota,Walsh County,10563,811,1157.8171260596312,-0.2995439592778739
North Dakota,Ward County,69919,1063,1517.6846286294478,-0.2995909822451407
North Dakota,Wells County,3982,870,1044.6898648740657,-0.1672169614616909
North Dakota,Williams County,40950,1062,1366.4884011037364,-0.22282545600664871
Ohio,Adams County,27477,1226,1293.7607009387796,-0.0523749878084958
Ohio,Allen County,102206,1555,1669.838383532098,-0.06877215463761713
Ohio,Ashland County,52447,1053,1428.3799487904068,-0.26280118893316123
Ohio,Ashtabula County,97574,1412,1650.105807648653,-0.14429729690361245
Ohio,Athens County,62431,1527,1486.420451145069,0.02730018200682754
Ohio,Auglaize County,46422,1194,1387.8854944337545,-0.13969848032229643
Ohio,Belmont County,66497,1518,1494.9318846196004,0.01543088057571901
Ohio,Brown County,43676,1250,1382.4469834544536,-0.09580619368382257
Ohio,Butler County,390357,1796,2710.685858359257,-0.3374370569494558
Ohio,Carroll County,26721,1151,1284.6289316487246,-0.10402142467492297
Ohio,Champaign County,38714,757,1355.486689749719,-0.44152900524624505
Ohio,Clark County,136001,1205,1824.5618262983382,-0.3395674607285313
Ohio,Clermont County,208601,2168,2068.902049698898,0.04789881198847699
Ohio,Clinton County,42018,1441,1374.444438242981,0.04842361022763506
Ohio,Columbiana County,101877,1303,1670.3246219845084,-0.21991211597425356
Ohio,Coshocton County,36612,853,1338.8955857264964,-0.36290775091535254
Ohio,Crawford County,42025,819,1374.444438242981,-0.40412287524189233
Ohio,Cuyahoga County,1264817,2206,4021.7079450530764,-0.4514768277210427
Ohio,Darke County,51881,1060,1429.655115455241,-0.2585624403110206
Ohio,Defiance County,38286,810,1353.6086733797883,-0.40159957901456605
Ohio,Delaware County,214124,1955,2090.19034640415,-0.06467848568754722
Ohio,Erie County,75622,1244,1512.4037694154656,-0.1774683287910622
Ohio,Fairfield County,158921,1143,1893.915672622474,-0.3964884411050326
Ohio,Fayette County,28951,900,1302.9085053599877,-0.30923775821746274
Ohio,Franklin County,1323807,1402,4068.4748796916692,-0.6553991258497702
Ohio,Fulton County,42713,873,1374.9599949706926,-0.36507243614850915
